Hour,Date,App_Opens,Trips,Distance to Closest Bike,Battery % - Start,Battery % - End,Starting Geo,Ending Geo,,,,,
19,26-Jul,1,1,0.09,32,14,Geo 1,Geo 1,,,,,
19,26-Jul,1,1,0.11,60,54,Geo 3,Geo 2,,,,,
19,26-Jul,1,1,0.48,58,55,Geo 1,Geo 1,,,,,
19,26-Jul,1,1,0.33,69,65,Geo 1,Geo 1,,,,,
19,26-Jul,1,1,0.09,47,43,Geo 1,Geo 4,,,,,
19,26-Jul,1,1,0.33,34,19,Geo 1,Geo 2,,,,,
19,26-Jul,1,1,0.02,37,29,Geo 2,Geo 3,,,,,
19,26-Jul,1,1,0.46,59,56,Geo 2,Geo 2,,,,,
19,26-Jul,1,1,0.18,78,74,Geo 1,Geo 3,,,,,
19,26-Jul,1,1,0.04,71,68,Geo 2,Geo 3,,,,,
19,26-Jul,1,1,0.32,47,37,Geo 2,Geo 5,,,,,
19,26-Jul,1,1,0.34,60,51,Geo 1,Geo 3,,,,,
19,26-Jul,1,1,0.24,39,28,Geo 1,Geo 3,,,,,
19,26-Jul,1,1,0.47,32,17,Geo 1,Geo 1,,,,,
19,26-Jul,1,1,0.06,41,35,Geo 1,Geo 2,,,,,
19,26-Jul,1,1,0.43,63,44,Geo 1,Geo 1,,,,,
19,26-Jul,1,1,0.37,41,39,Geo 3,Geo 2,,,,,
19,26-Jul,1,1,0.25,32,15,Geo 1,Geo 1,,,,,
19,26-Jul,1,1,0.35,68,58,Geo 4,Geo 1,,,,,
19,26-Jul,1,1,0.42,95,85,Geo 3,Geo 2,,,,,
19,26-Jul,1,1,0.07,69,62,Geo 2,Geo 1,,,,,
19,26-Jul,1,1,0.32,50,32,Geo 1,Geo 3,,,,,
19,26-Jul,1,1,0.05,36,25,Geo 1,Geo 4,,,,,
19,26-Jul,1,1,0.12,60,51,Geo 1,Geo 3,,,,,
19,26-Jul,1,1,0.27,37,20,Geo 2,Geo 5,,,,,
19,26-Jul,1,1,0.42,42,42,Geo 1,Geo 3,,,,,
19,26-Jul,1,1,0.08,65,64,Geo 2,Geo 4,,,,,
19,26-Jul,1,1,0.29,33,27,Geo 4,Geo 3,,,,,
19,26-Jul,1,1,0.04,38,22,Geo 3,Geo 4,,,,,
19,26-Jul,1,1,0.17,48,32,Geo 4,Geo 4,,,,,
19,26-Jul,1,1,0.24,68,40,Geo 2,Geo 1,,,,,
20,26-Jul,1,1,0.39,33,28,Geo 2,Geo 1,,,,,
20,26-Jul,1,1,0.36,95,83,Geo 3,Geo 4,,,,,
20,26-Jul,1,1,0.08,39,26,Geo 2,Geo 2,,,,,
20,26-Jul,1,1,0.15,87,79,Geo 2,Geo 3,,,,,
20,26-Jul,1,1,0.1,61,59,Geo 1,Geo 2,,,,,
20,26-Jul,1,1,0.1,47,32,Geo 3,Geo 2,,,,,
20,26-Jul,1,1,0.12,59,53,Geo 3,Geo 3,,,,,
20,26-Jul,1,1,0.5,39,33,Geo 2,Geo 2,,,,,
20,26-Jul,1,1,0.16,81,70,Geo 3,Geo 4,,,,,
20,26-Jul,1,1,0.26,30,27,Geo 2,Geo 1,,,,,
20,26-Jul,1,1,0.09,32,22,Geo 1,Geo 3,,,,,
20,26-Jul,1,1,0.08,47,43,Geo 1,Geo 4,,,,,
20,26-Jul,1,1,0.4,36,34,Geo 3,Geo 2,,,,,
20,26-Jul,1,1,0.43,100,97,Geo 2,Geo 2,,,,,
20,26-Jul,1,1,0.39,32,13,Geo 4,Geo 5,,,,,
20,26-Jul,1,1,0.3,44,28,Geo 4,Geo 3,,,,,
20,26-Jul,1,1,0.2,64,60,Geo 1,Geo 2,,,,,
20,26-Jul,1,1,0.31,36,27,Geo 2,Geo 1,,,,,
20,26-Jul,1,1,0.28,35,24,Geo 2,Geo 1,,,,,
20,26-Jul,1,1,0.44,70,61,Geo 2,Geo 4,,,,,
20,26-Jul,1,1,0.26,60,46,Geo 3,Geo 5,,,,,
20,26-Jul,1,1,0.12,37,36,Geo 2,Geo 1,,,,,
20,26-Jul,1,1,0.01,51,35,Geo 1,Geo 1,,,,,
20,26-Jul,1,1,0.26,51,33,Geo 2,Geo 2,,,,,
20,26-Jul,1,1,0.22,88,75,Geo 1,Geo 4,,,,,
20,26-Jul,1,1,0.08,86,75,Geo 3,Geo 4,,,,,
20,26-Jul,1,1,0.19,37,20,Geo 3,Geo 3,,,,,
20,26-Jul,1,1,0.37,38,26,Geo 4,Geo 1,,,,,
20,26-Jul,1,1,0.02,40,26,Geo 1,Geo 2,,,,,
20,26-Jul,1,1,0.24,60,50,Geo 3,Geo 5,,,,,
20,26-Jul,1,1,0.16,53,53,Geo 1,Geo 1,,,,,
20,26-Jul,1,1,0.19,38,28,Geo 2,Geo 3,,,,,
20,26-Jul,1,1,0.13,75,50,Geo 1,Geo 1,,,,,
20,26-Jul,1,1,0.13,45,30,Geo 2,Geo 5,,,,,
20,26-Jul,1,1,0.05,64,37,Geo 1,Geo 5,,,,,
20,26-Jul,1,1,0.24,76,71,Geo 2,Geo 1,,,,,
20,26-Jul,1,1,0.26,37,26,Geo 4,Geo 1,,,,,
20,26-Jul,1,1,0.25,31,25,Geo 3,Geo 2,,,,,
20,26-Jul,1,1,0.16,97,87,Geo 3,Geo 3,,,,,
20,26-Jul,1,1,0.44,69,58,Geo 3,Geo 2,,,,,
20,26-Jul,1,1,0.49,51,36,Geo 2,Geo 1,,,,,
20,26-Jul,1,1,0.07,72,49,Geo 1,Geo 3,,,,,
20,26-Jul,1,1,0.38,63,42,Geo 2,Geo 1,,,,,
20,26-Jul,1,1,0.35,34,17,Geo 3,Geo 1,,,,,
20,26-Jul,1,1,0.41,68,55,Geo 3,Geo 2,,,,,
20,26-Jul,1,1,0.26,31,26,Geo 2,Geo 3,,,,,
20,26-Jul,1,1,0.17,35,25,Geo 3,Geo 3,,,,,
20,26-Jul,1,1,0.11,39,26,Geo 1,Geo 4,,,,,
20,26-Jul,1,1,0.23,77,49,Geo 2,Geo 2,,,,,
20,26-Jul,1,1,0.26,65,54,Geo 2,Geo 3,,,,,
20,26-Jul,1,1,0.35,56,46,Geo 2,Geo 4,,,,,
20,26-Jul,1,1,0.27,40,21,Geo 1,Geo 1,,,,,
20,26-Jul,1,1,0.26,32,21,Geo 2,Geo 3,,,,,
20,26-Jul,1,1,0.27,30,25,Geo 4,Geo 2,,,,,
20,26-Jul,1,1,0.19,83,77,Geo 2,Geo 1,,,,,
20,26-Jul,1,1,0.24,47,29,Geo 2,Geo 3,,,,,
20,26-Jul,1,1,0.24,51,41,Geo 3,Geo 3,,,,,
20,26-Jul,1,1,0.46,44,41,Geo 3,Geo 1,,,,,
20,26-Jul,1,1,0.14,53,42,Geo 2,Geo 1,,,,,
20,26-Jul,1,1,0.05,43,28,Geo 1,Geo 1,,,,,
20,26-Jul,1,1,0.08,30,13,Geo 1,Geo 3,,,,,
21,26-Jul,1,1,0.48,37,32,Geo 2,Geo 1,,,,,
21,26-Jul,1,1,0.34,52,52,Geo 2,Geo 2,,,,,
21,26-Jul,1,1,0.22,37,29,Geo 4,Geo 1,,,,,
21,26-Jul,1,1,0.46,76,66,Geo 2,Geo 4,,,,,
21,26-Jul,1,1,0.21,100,100,Geo 2,Geo 1,,,,,
21,26-Jul,1,1,0.25,76,72,Geo 2,Geo 3,,,,,
21,26-Jul,1,1,0.16,36,28,Geo 3,Geo 3,,,,,
21,26-Jul,1,1,0.3,35,30,Geo 1,Geo 2,,,,,
21,26-Jul,1,1,0.28,41,26,Geo 1,Geo 1,,,,,
21,26-Jul,1,1,0.22,98,94,Geo 1,Geo 2,,,,,
21,26-Jul,1,1,0.43,32,15,Geo 3,Geo 1,,,,,
21,26-Jul,1,1,0.07,73,65,Geo 3,Geo 4,,,,,
21,26-Jul,1,1,0.37,97,87,Geo 3,Geo 4,,,,,
21,26-Jul,1,1,0.12,33,30,Geo 4,Geo 4,,,,,
21,26-Jul,1,1,0.47,63,62,Geo 3,Geo 5,,,,,
21,26-Jul,1,1,0.2,58,57,Geo 1,Geo 1,,,,,
21,26-Jul,1,1,0.08,95,88,Geo 1,Geo 1,,,,,
21,26-Jul,1,1,0.48,32,23,Geo 1,Geo 2,,,,,
21,26-Jul,1,1,0.47,53,40,Geo 1,Geo 1,,,,,
21,26-Jul,1,1,0.26,43,39,Geo 2,Geo 4,,,,,
21,26-Jul,1,1,0.27,36,21,Geo 1,Geo 1,,,,,
21,26-Jul,1,1,0.42,68,40,Geo 3,Geo 1,,,,,
21,26-Jul,1,1,0.07,42,34,Geo 1,Geo 2,,,,,
21,26-Jul,1,1,0.43,91,79,Geo 1,Geo 2,,,,,
21,26-Jul,1,1,0.04,60,57,Geo 1,Geo 4,,,,,
21,26-Jul,1,1,0.28,39,18,Geo 3,Geo 1,,,,,
22,26-Jul,1,1,0.25,99,92,Geo 4,Geo 5,,,,,
22,26-Jul,1,1,0.41,56,37,Geo 1,Geo 2,,,,,
22,26-Jul,1,1,0.36,40,36,Geo 2,Geo 3,,,,,
22,26-Jul,1,1,0.42,45,34,Geo 3,Geo 1,,,,,
22,26-Jul,1,1,0.42,50,39,Geo 2,Geo 1,,,,,
22,26-Jul,1,1,0.47,60,59,Geo 3,Geo 2,,,,,
22,26-Jul,1,1,0.35,49,40,Geo 1,Geo 3,,,,,
22,26-Jul,1,1,0.44,67,42,Geo 2,Geo 1,,,,,
22,26-Jul,1,1,0.11,97,83,Geo 1,Geo 3,,,,,
22,26-Jul,1,1,0.38,35,29,Geo 3,Geo 2,,,,,
22,26-Jul,1,1,0.33,79,73,Geo 3,Geo 3,,,,,
22,26-Jul,1,1,0.2,70,60,Geo 2,Geo 2,,,,,
22,26-Jul,1,1,0.3,30,21,Geo 2,Geo 1,,,,,
22,26-Jul,1,1,0.07,39,20,Geo 3,Geo 2,,,,,
22,26-Jul,1,1,0.05,67,64,Geo 2,Geo 5,,,,,
22,26-Jul,1,1,0.23,41,36,Geo 1,Geo 1,,,,,
22,26-Jul,1,1,0.44,64,61,Geo 3,Geo 5,,,,,
22,26-Jul,1,1,0.15,99,96,Geo 4,Geo 3,,,,,
22,26-Jul,1,1,0.05,49,39,Geo 1,Geo 3,,,,,
22,26-Jul,1,1,0.39,30,17,Geo 3,Geo 2,,,,,
22,26-Jul,1,1,0.01,38,27,Geo 4,Geo 3,,,,,
22,26-Jul,1,1,0.07,40,31,Geo 2,Geo 2,,,,,
22,26-Jul,1,1,0.35,34,28,Geo 3,Geo 3,,,,,
22,26-Jul,1,1,0.38,71,67,Geo 3,Geo 2,,,,,
22,26-Jul,1,1,0.28,46,27,Geo 4,Geo 2,,,,,
22,26-Jul,1,1,0.05,97,85,Geo 2,Geo 3,,,,,
22,26-Jul,1,1,0.41,66,57,Geo 1,Geo 2,,,,,
22,26-Jul,1,1,0.3,62,38,Geo 4,Geo 2,,,,,
22,26-Jul,1,1,0.25,71,62,Geo 2,Geo 1,,,,,
22,26-Jul,1,1,0.43,36,28,Geo 3,Geo 2,,,,,
22,26-Jul,1,1,0.41,72,64,Geo 3,Geo 3,,,,,
22,26-Jul,1,1,0.47,41,23,Geo 2,Geo 2,,,,,
22,26-Jul,1,1,0.06,56,56,Geo 2,Geo 4,,,,,
23,26-Jul,1,1,0.06,41,27,Geo 1,Geo 5,,,,,
23,26-Jul,1,1,0.19,42,31,Geo 2,Geo 4,,,,,
23,26-Jul,1,1,0.42,50,31,Geo 3,Geo 3,,,,,
23,26-Jul,1,1,0.15,48,48,Geo 1,Geo 4,,,,,
23,26-Jul,1,1,0.08,87,86,Geo 2,Geo 3,,,,,
23,26-Jul,1,1,0.1,32,22,Geo 1,Geo 2,,,,,
23,26-Jul,1,1,0.03,35,28,Geo 2,Geo 2,,,,,
23,26-Jul,1,1,0.21,49,32,Geo 2,Geo 3,,,,,
23,26-Jul,1,1,0.48,30,22,Geo 1,Geo 3,,,,,
23,26-Jul,1,1,0.33,86,85,Geo 1,Geo 5,,,,,
23,26-Jul,1,1,0.07,30,23,Geo 2,Geo 2,,,,,
23,26-Jul,1,1,0.46,80,70,Geo 3,Geo 2,,,,,
23,26-Jul,1,1,0.14,36,28,Geo 2,Geo 2,,,,,
23,26-Jul,1,1,0.28,30,22,Geo 2,Geo 4,,,,,
23,26-Jul,1,1,0.26,69,66,Geo 3,Geo 1,,,,,
23,26-Jul,1,1,0.06,74,61,Geo 3,Geo 1,,,,,
23,26-Jul,1,1,0.35,64,45,Geo 1,Geo 3,,,,,
23,26-Jul,1,1,0.4,33,27,Geo 1,Geo 4,,,,,
23,26-Jul,1,1,0.2,53,37,Geo 2,Geo 5,,,,,
23,26-Jul,1,1,0.17,38,38,Geo 3,Geo 2,,,,,
23,26-Jul,1,1,0.42,97,88,Geo 3,Geo 2,,,,,
23,26-Jul,1,1,0.39,68,62,Geo 3,Geo 3,,,,,
23,26-Jul,1,1,0.05,96,85,Geo 4,Geo 1,,,,,
23,26-Jul,1,1,0.12,38,36,Geo 4,Geo 3,,,,,
23,26-Jul,1,1,0.27,65,48,Geo 1,Geo 5,,,,,
23,26-Jul,1,1,0.05,51,38,Geo 2,Geo 1,,,,,
23,26-Jul,1,1,0.48,38,22,Geo 2,Geo 3,,,,,
23,26-Jul,1,1,0.4,75,60,Geo 2,Geo 1,,,,,
23,26-Jul,2,1,0.47,50,38,Geo 2,Geo 1,,,,,
23,26-Jul,1,1,0.17,31,20,Geo 4,Geo 3,,,,,
23,26-Jul,1,1,0.25,35,17,Geo 1,Geo 1,,,,,
23,26-Jul,1,1,0.15,77,76,Geo 2,Geo 1,,,,,
23,26-Jul,1,1,0.43,38,36,Geo 3,Geo 2,,,,,
23,26-Jul,1,1,0.25,65,57,Geo 1,Geo 2,,,,,
23,26-Jul,1,1,0.46,72,69,Geo 3,Geo 3,,,,,
23,26-Jul,1,1,0.39,33,28,Geo 1,Geo 1,,,,,
12,26-Jul,1,1,0.36,63,59,Geo 4,Geo 2,,,,,
12,26-Jul,1,1,0.09,37,35,Geo 2,Geo 1,,,,,
12,26-Jul,1,1,0.35,41,26,Geo 1,Geo 4,,,,,
13,26-Jul,1,1,0.16,96,86,Geo 4,Geo 1,,,,,
12,26-Jul,1,1,0.48,65,46,Geo 2,Geo 3,,,,,
12,26-Jul,1,1,0.09,65,37,Geo 3,Geo 3,,,,,
12,26-Jul,1,1,0.09,39,22,Geo 1,Geo 1,,,,,
12,26-Jul,1,1,0.41,72,59,Geo 2,Geo 2,,,,,
12,26-Jul,1,1,0.23,34,24,Geo 1,Geo 5,,,,,
12,26-Jul,1,1,0.4,38,28,Geo 2,Geo 1,,,,,
12,26-Jul,1,1,0.12,86,78,Geo 1,Geo 4,,,,,
12,26-Jul,1,1,0.3,55,48,Geo 1,Geo 1,,,,,
12,26-Jul,1,1,0.48,66,47,Geo 2,Geo 2,,,,,
8,26-Jul,1,1,0.06,83,75,Geo 1,Geo 1,,,,,
8,26-Jul,1,1,0.24,37,22,Geo 3,Geo 3,,,,,
8,26-Jul,1,1,0.43,41,18,Geo 3,Geo 2,,,,,
8,26-Jul,1,1,0.46,54,37,Geo 4,Geo 1,,,,,
8,26-Jul,1,1,0.29,75,67,Geo 1,Geo 2,,,,,
8,26-Jul,1,1,0.13,42,31,Geo 1,Geo 2,,,,,
8,26-Jul,1,1,0.08,40,18,Geo 4,Geo 4,,,,,
9,26-Jul,1,1,0.23,65,49,Geo 4,Geo 2,,,,,
9,26-Jul,1,1,0.28,38,25,Geo 3,Geo 3,,,,,
9,26-Jul,1,1,0.2,41,39,Geo 4,Geo 3,,,,,
9,26-Jul,1,1,0.38,46,38,Geo 4,Geo 3,,,,,
0,26-Jul,1,0,0.17,,,Geo 4,,,,,,
0,26-Jul,1,0,0.22,,,Geo 2,,,,,,
1,26-Jul,1,0,0.76,,,Geo 3,,,,,,
1,26-Jul,1,0,0.42,,,Geo 1,,,,,,
1,26-Jul,1,0,0.29,,,Geo 4,,,,,,
1,26-Jul,1,0,0.95,,,Geo 3,,,,,,
2,26-Jul,1,0,0.43,,,Geo 2,,,,,,
2,26-Jul,1,0,0.92,,,Geo 2,,,,,,
3,26-Jul,1,0,0.7,,,Geo 4,,,,,,
3,26-Jul,1,0,0.29,,,Geo 2,,,,,,
3,26-Jul,1,0,0.72,,,Geo 4,,,,,,
3,26-Jul,1,0,0.54,,,Geo 1,,,,,,
3,26-Jul,1,0,0.49,,,Geo 1,,,,,,
3,26-Jul,1,0,0.08,,,Geo 1,,,,,,
4,26-Jul,1,0,0.48,,,Geo 2,,,,,,
4,26-Jul,1,0,0.24,,,Geo 4,,,,,,
4,26-Jul,1,0,0.87,,,Geo 4,,,,,,
4,26-Jul,1,0,0.36,,,Geo 2,,,,,,
4,26-Jul,1,0,0.63,,,Geo 3,,,,,,
4,26-Jul,1,0,0.25,,,Geo 3,,,,,,
5,26-Jul,1,0,0.6,,,Geo 3,,,,,,
5,26-Jul,1,0,0.92,,,Geo 2,,,,,,
5,26-Jul,1,0,0.74,,,Geo 1,,,,,,
5,26-Jul,1,0,0.25,,,Geo 3,,,,,,
5,26-Jul,1,0,0.97,,,Geo 4,,,,,,
5,26-Jul,1,0,0.55,,,Geo 1,,,,,,
5,26-Jul,1,0,0.14,,,Geo 2,,,,,,
5,26-Jul,1,0,0.57,,,Geo 1,,,,,,
5,26-Jul,1,0,0.41,,,Geo 2,,,,,,
6,26-Jul,1,0,0.15,,,Geo 4,,,,,,
6,26-Jul,1,0,0.35,,,Geo 4,,,,,,
6,26-Jul,1,0,0.81,,,Geo 1,,,,,,
6,26-Jul,1,0,0.51,,,Geo 4,,,,,,
6,26-Jul,1,0,0.39,,,Geo 3,,,,,,
6,26-Jul,1,0,0.79,,,Geo 4,,,,,,
6,26-Jul,1,0,0.07,,,Geo 1,,,,,,
6,26-Jul,2,0,0.07,,,Geo 4,,,,,,
7,26-Jul,1,0,0.83,,,Geo 4,,,,,,
7,26-Jul,1,0,0.79,,,Geo 1,,,,,,
7,26-Jul,1,0,0.91,,,Geo 4,,,,,,
7,26-Jul,1,0,0.28,,,Geo 4,,,,,,
7,26-Jul,1,0,0.31,,,Geo 1,,,,,,
7,26-Jul,1,0,0.72,,,Geo 4,,,,,,
7,26-Jul,1,0,0.84,,,Geo 1,,,,,,
7,26-Jul,1,0,0.45,,,Geo 2,,,,,,
7,26-Jul,1,0,0.34,,,Geo 1,,,,,,
7,26-Jul,1,0,0.32,,,Geo 4,,,,,,
7,26-Jul,1,0,0.23,,,Geo 4,,,,,,
7,26-Jul,1,0,0.37,,,Geo 1,,,,,,
7,26-Jul,1,0,0.28,,,Geo 3,,,,,,
7,26-Jul,1,0,0.07,,,Geo 4,,,,,,
7,26-Jul,1,0,0.24,,,Geo 4,,,,,,
8,26-Jul,1,0,0.02,,,Geo 4,,,,,,
8,26-Jul,1,0,0.24,,,Geo 3,,,,,,
8,26-Jul,1,0,0.95,,,Geo 3,,,,,,
8,26-Jul,1,0,0.48,,,Geo 4,,,,,,
8,26-Jul,1,0,0.98,,,Geo 1,,,,,,
8,26-Jul,1,0,0.47,,,Geo 1,,,,,,
8,26-Jul,1,0,0.54,,,Geo 4,,,,,,
8,26-Jul,1,0,0.01,,,Geo 4,,,,,,
8,26-Jul,1,0,0.07,,,Geo 4,,,,,,
8,26-Jul,1,0,0.59,,,Geo 4,,,,,,
8,26-Jul,1,0,0.27,,,Geo 4,,,,,,
8,26-Jul,1,0,0.24,,,Geo 1,,,,,,
8,26-Jul,1,0,0.44,,,Geo 4,,,,,,
8,26-Jul,1,0,0.51,,,Geo 4,,,,,,
8,26-Jul,1,0,0.82,,,Geo 2,,,,,,
8,26-Jul,1,0,0.58,,,Geo 4,,,,,,
8,26-Jul,1,0,0.67,,,Geo 2,,,,,,
8,26-Jul,1,0,0.77,,,Geo 4,,,,,,
9,26-Jul,1,0,0.24,,,Geo 2,,,,,,
9,26-Jul,2,0,0.34,,,Geo 4,,,,,,
9,26-Jul,1,0,0.6,,,Geo 3,,,,,,
9,26-Jul,1,0,0.6,,,Geo 3,,,,,,
9,26-Jul,1,0,0.91,,,Geo 4,,,,,,
9,26-Jul,1,0,0.9,,,Geo 4,,,,,,
9,26-Jul,1,0,0.97,,,Geo 3,,,,,,
9,26-Jul,1,0,0.86,,,Geo 3,,,,,,
9,26-Jul,1,0,0.81,,,Geo 4,,,,,,
9,26-Jul,1,0,0.09,,,Geo 4,,,,,,
9,26-Jul,1,0,0.31,,,Geo 3,,,,,,
9,26-Jul,1,0,0.63,,,Geo 1,,,,,,
9,26-Jul,1,0,0.46,,,Geo 3,,,,,,
9,26-Jul,1,0,0.88,,,Geo 1,,,,,,
9,26-Jul,1,0,0.44,,,Geo 2,,,,,,
9,26-Jul,1,0,0.19,,,Geo 3,,,,,,
9,26-Jul,1,0,0.91,,,Geo 3,,,,,,
9,26-Jul,1,0,0.75,,,Geo 3,,,,,,
10,26-Jul,1,0,0.06,,,Geo 4,,,,,,
10,26-Jul,1,0,0.97,,,Geo 1,,,,,,
10,26-Jul,1,0,0.71,,,Geo 4,,,,,,
10,26-Jul,1,0,0.31,,,Geo 1,,,,,,
10,26-Jul,1,0,0.29,,,Geo 2,,,,,,
10,26-Jul,1,0,0.63,,,Geo 2,,,,,,
10,26-Jul,1,0,0.22,,,Geo 3,,,,,,
10,26-Jul,1,0,0.03,,,Geo 2,,,,,,
10,26-Jul,1,0,0.67,,,Geo 2,,,,,,
10,26-Jul,1,0,0.8,,,Geo 2,,,,,,
11,26-Jul,1,0,0.7,,,Geo 2,,,,,,
11,26-Jul,1,0,0.05,,,Geo 4,,,,,,
11,26-Jul,1,0,0.15,,,Geo 3,,,,,,
11,26-Jul,1,0,0.57,,,Geo 4,,,,,,
11,26-Jul,1,0,0.79,,,Geo 2,,,,,,
11,26-Jul,1,0,0.75,,,Geo 1,,,,,,
11,26-Jul,1,0,0.69,,,Geo 1,,,,,,
11,26-Jul,1,0,0.84,,,Geo 1,,,,,,
11,26-Jul,1,0,0.65,,,Geo 3,,,,,,
11,26-Jul,1,0,0.59,,,Geo 1,,,,,,
11,26-Jul,1,0,0.79,,,Geo 1,,,,,,
11,26-Jul,1,0,0.86,,,Geo 4,,,,,,
11,26-Jul,1,0,0.37,,,Geo 1,,,,,,
11,26-Jul,1,0,0.67,,,Geo 3,,,,,,
12,26-Jul,1,0,0.99,,,Geo 2,,,,,,
12,26-Jul,1,0,0.02,,,Geo 2,,,,,,
12,26-Jul,1,0,0.95,,,Geo 2,,,,,,
12,26-Jul,1,0,0.37,,,Geo 4,,,,,,
12,26-Jul,1,0,0.37,,,Geo 1,,,,,,
12,26-Jul,1,0,0.1,,,Geo 1,,,,,,
12,26-Jul,2,0,0.98,,,Geo 2,,,,,,
12,26-Jul,1,0,0.24,,,Geo 2,,,,,,
12,26-Jul,1,0,0.6,,,Geo 1,,,,,,
12,26-Jul,1,0,0.54,,,Geo 2,,,,,,
12,26-Jul,1,0,0.95,,,Geo 2,,,,,,
12,26-Jul,1,0,0.61,,,Geo 1,,,,,,
12,26-Jul,1,0,0.57,,,Geo 2,,,,,,
12,26-Jul,1,0,0.88,,,Geo 4,,,,,,
12,26-Jul,1,0,0.23,,,Geo 1,,,,,,
12,26-Jul,1,0,0.89,,,Geo 2,,,,,,
12,26-Jul,1,0,0.79,,,Geo 4,,,,,,
12,26-Jul,1,0,0.19,,,Geo 2,,,,,,
13,26-Jul,1,0,0.49,,,Geo 4,,,,,,
13,26-Jul,1,0,0.28,,,Geo 2,,,,,,
13,26-Jul,1,0,0.59,,,Geo 1,,,,,,
13,26-Jul,1,0,0.15,,,Geo 2,,,,,,
13,26-Jul,1,0,0.29,,,Geo 2,,,,,,
13,26-Jul,1,0,0.81,,,Geo 3,,,,,,
13,26-Jul,1,0,1,,,Geo 2,,,,,,
13,26-Jul,1,0,0.89,,,Geo 2,,,,,,
13,26-Jul,1,0,0.04,,,Geo 2,,,,,,
13,26-Jul,1,0,0.62,,,Geo 3,,,,,,
13,26-Jul,1,0,0.77,,,Geo 1,,,,,,
14,26-Jul,1,0,0.63,,,Geo 3,,,,,,
14,26-Jul,1,0,0.5,,,Geo 1,,,,,,
14,26-Jul,1,0,0.71,,,Geo 3,,,,,,
14,26-Jul,1,0,0.06,,,Geo 3,,,,,,
14,26-Jul,1,0,0.91,,,Geo 2,,,,,,
14,26-Jul,1,0,0.7,,,Geo 3,,,,,,
14,26-Jul,1,0,0.35,,,Geo 2,,,,,,
14,26-Jul,1,0,0.57,,,Geo 1,,,,,,
14,26-Jul,1,0,0.9,,,Geo 2,,,,,,
14,26-Jul,1,0,0.13,,,Geo 2,,,,,,
14,26-Jul,1,0,0.74,,,Geo 3,,,,,,
14,26-Jul,1,0,0.84,,,Geo 2,,,,,,
14,26-Jul,1,0,0.28,,,Geo 2,,,,,,
14,26-Jul,1,0,0.58,,,Geo 1,,,,,,
15,26-Jul,1,0,0.39,,,Geo 1,,,,,,
15,26-Jul,1,0,0.79,,,Geo 2,,,,,,
15,26-Jul,1,0,0.83,,,Geo 3,,,,,,
15,26-Jul,1,0,0.73,,,Geo 1,,,,,,
15,26-Jul,1,0,0.61,,,Geo 2,,,,,,
15,26-Jul,1,0,0.29,,,Geo 3,,,,,,
15,26-Jul,1,0,0.13,,,Geo 4,,,,,,
15,26-Jul,1,0,0.13,,,Geo 4,,,,,,
15,26-Jul,1,0,0.8,,,Geo 3,,,,,,
15,26-Jul,1,0,0.57,,,Geo 2,,,,,,
15,26-Jul,1,0,0.17,,,Geo 1,,,,,,
15,26-Jul,1,0,0.05,,,Geo 1,,,,,,
15,26-Jul,1,0,0.75,,,Geo 3,,,,,,
15,26-Jul,1,0,0.38,,,Geo 1,,,,,,
15,26-Jul,1,0,0.17,,,Geo 1,,,,,,
15,26-Jul,1,0,0.58,,,Geo 2,,,,,,
15,26-Jul,1,0,0.23,,,Geo 4,,,,,,
15,26-Jul,1,0,0.49,,,Geo 2,,,,,,
16,26-Jul,1,0,0.63,,,Geo 4,,,,,,
16,26-Jul,1,0,0.54,,,Geo 4,,,,,,
16,26-Jul,1,0,0.81,,,Geo 2,,,,,,
16,26-Jul,1,0,0.65,,,Geo 1,,,,,,
16,26-Jul,1,0,0.49,,,Geo 4,,,,,,
16,26-Jul,1,0,0.63,,,Geo 1,,,,,,
16,26-Jul,1,0,0.1,,,Geo 2,,,,,,
16,26-Jul,1,0,0.68,,,Geo 2,,,,,,
16,26-Jul,1,0,0.88,,,Geo 4,,,,,,
16,26-Jul,1,0,0.75,,,Geo 2,,,,,,
16,26-Jul,1,0,0.01,,,Geo 1,,,,,,
16,26-Jul,1,0,0.1,,,Geo 1,,,,,,
16,26-Jul,1,0,0.33,,,Geo 4,,,,,,
16,26-Jul,1,0,0.79,,,Geo 2,,,,,,
17,26-Jul,1,0,0.32,,,Geo 1,,,,,,
17,26-Jul,1,0,0.92,,,Geo 4,,,,,,
17,26-Jul,1,0,0.05,,,Geo 2,,,,,,
17,26-Jul,1,0,0.42,,,Geo 2,,,,,,
17,26-Jul,1,0,0.09,,,Geo 3,,,,,,
17,26-Jul,1,0,0.8,,,Geo 3,,,,,,
17,26-Jul,1,0,0.6,,,Geo 1,,,,,,
17,26-Jul,1,0,0.27,,,Geo 2,,,,,,
17,26-Jul,1,0,0.22,,,Geo 1,,,,,,
17,26-Jul,1,0,0.03,,,Geo 2,,,,,,
17,26-Jul,1,0,0.76,,,Geo 3,,,,,,
17,26-Jul,1,0,0.79,,,Geo 2,,,,,,
17,26-Jul,1,0,0.83,,,Geo 1,,,,,,
17,26-Jul,1,0,0.47,,,Geo 1,,,,,,
17,26-Jul,1,0,0.28,,,Geo 2,,,,,,
17,26-Jul,1,0,0.17,,,Geo 2,,,,,,
17,26-Jul,1,0,0.98,,,Geo 2,,,,,,
